"activity" "subject" "avg_tBodyAcc_mean" "avg_tBodyAcc_std" "avg_tGravityAcc_mean" "avg_tGravityAcc_std" "avg_tBodyAccJerk_mean" "avg_tBodyAccJerk_std" "avg_tBodyGyro_mean" "avg_tBodyGyro_std" "avg_tBodyGyroJerk_mean" "avg_tBodyGyroJerk_std" "avg_tBodyAccMag_mean" "avg_tBodyAccMag_std" "avg_tGravityAccMag_mean" "avg_tGravityAccMag_std" "avg_tBodyAccJerkMag_mean" "avg_tBodyAccJerkMag_std" "avg_tBodyGyroMag_mean" "avg_tBodyGyroMag_std" "avg_tBodyGyroJerkMag_mean" "avg_tBodyGyroJerkMag_std" "avg_fBodyAcc_mean" "avg_fBodyAcc_std" "avg_fBodyAccJerk_mean" "avg_fBodyAccJerk_std" "avg_fBodyGyro_mean" "avg_fBodyGyro_std" "avg_fBodyAccMag_mean" "avg_fBodyAccMag_std" "avg_fBodyBodyAccJerkMag_mean" "avg_fBodyBodyAccJerkMag_std" "avg_fBodyBodyGyroMag_mean" "avg_fBodyBodyGyroMag_std" "avg_fBodyBodyGyroJerkMag_mean" "avg_fBodyBodyGyroJerkMag_std"
"STANDING" 24 -0.108222553855072 -0.930283530144928 -0.0530585403536232 -0.94618494942029 -0.00358774904913043 -0.977716354927536 0.077124614942029 -0.969958678115942 -0.0517180379565217 -0.983276883478261 -0.950061017681159 -0.94790101173913 -0.950061017681159 -0.94790101173913 -0.977620953913043 -0.973108343043478 -0.954518594057971 -0.95310477884058 -0.982387268985507 -0.979995718695652 -0.953817599275362 -0.923802467681159 -0.974170468405797 -0.979936740869565 -0.970133388405797 -0.972688652173913 -0.960066088115942 -0.949522556376812 -0.972251355217391 -0.973195509565217 -0.963922314202899 -0.954407176956522 -0.981119237826087 -0.9797551
"STANDING" 25 -0.107352957594595 -0.964642688108108 0.201182106486486 -0.967792578648649 -0.00622808791433784 -0.987062685135135 0.0852685438243243 -0.971814139189189 -0.0556979055540541 -0.980722294459459 -0.972663592162162 -0.968075629324324 -0.972663592162162 -0.968075629324324 -0.984647071216216 -0.982637080945946 -0.967077442837838 -0.959884274324324 -0.985091991216216 -0.983230809594595 -0.974051231216216 -0.96212373972973 -0.984832251216216 -0.987898048378378 -0.970456862567568 -0.974982088108108 -0.972355393243243 -0.970203660405405 -0.982294170810811 -0.982083315 -0.968972499594595 -0.961090396891892 -0.98401783027027 -0.983098935945946
"STANDING" 26 -0.110237796416216 -0.962988401351351 0.0884142682297297 -0.964228470675676 -0.00219497782824324 -0.986693448648649 0.0776706781351351 -0.974891360675676 -0.0532541948283784 -0.985992503243243 -0.968511694324324 -0.962697299189189 -0.968511694324324 -0.962697299189189 -0.986985213648649 -0.982626252972973 -0.968673955540541 -0.962653585540541 -0.98854482527027 -0.984253792432432 -0.97321515527027 -0.960027795540541 -0.984563921216216 -0.987428086216216 -0.974459323783784 -0.977351005 -0.970605250405405 -0.963909299324324 -0.98287688945946 -0.981129312702703 -0.972333108648649 -0.962967605810811 -0.985762255540541 -0.983313996081081
"STANDING" 27 -0.107835818025 -0.962408444875 -0.00557416876082625 -0.968169953625 -0.00137950299425 -0.987354788 0.07168414632375 -0.981281807 -0.051403918985 -0.9889703575 -0.972753287375 -0.9663601145 -0.972753287375 -0.9663601145 -0.985347620125 -0.98415908975 -0.968702956625 -0.965693334 -0.989532103875 -0.988819784 -0.97414624525 -0.958924794125 -0.9851113755 -0.98820826225 -0.980862493125 -0.983105048875 -0.973186182375 -0.967529105125 -0.984151646 -0.983022277625 -0.975525565625 -0.96540017025 -0.98941848275 -0.988579092
"STANDING" 28 -0.106579385202532 -0.905123824177215 -0.0385830501632911 -0.951782181518987 -0.00267810077607595 -0.969765362025316 0.0865173111012658 -0.925491442911392 -0.0525896252375949 -0.956497163670886 -0.92547165164557 -0.917658334177215 -0.92547165164557 -0.917658334177215 -0.959551987468354 -0.954068391518987 -0.894242469620253 -0.876917545696203 -0.959681019113924 -0.956266480126582 -0.934503028481013 -0.897600800886076 -0.964751238734177 -0.973572051898734 -0.926655192405063 -0.932039083037975 -0.929146479367089 -0.923857158227848 -0.952727765189873 -0.954963155316456 -0.909652436329114 -0.878459662025316 -0.958758576835443 -0.955983424556962
"STANDING" 29 -0.108659067476923 -0.980207488923077 0.0316145849747692 -0.984464543538462 0.000332894985246154 -0.990593859692308 0.0827583768461538 -0.983368643230769 -0.0544926306307692 -0.990685705384615 -0.984745318923077 -0.981745712923077 -0.984745318923077 -0.981745712923077 -0.990785419538462 -0.990495689538462 -0.980657340461539 -0.975358665384615 -0.992144698923077 -0.991453632153846 -0.984096024769231 -0.978802973692308 -0.988541579384615 -0.991316374615385 -0.983654714461538 -0.984714226461538 -0.984548094769231 -0.982247716 -0.989793892615385 -0.990327934615385 -0.980879722923077 -0.975938728769231 -0.991672052 -0.991516778307692
"STANDING" 30 -0.108756209835593 -0.912850596949152 0.0243044362542373 -0.949207368305085 0.00190841458130508 -0.968897316101695 0.0802514754237288 -0.93083468440678 -0.0520307176474576 -0.970845670677966 -0.930573574915254 -0.916570441355932 -0.930573574915254 -0.916570441355932 -0.971225190169491 -0.950762271186441 -0.913890564915254 -0.887247636779661 -0.972995273898305 -0.955995671864407 -0.938089774915254 -0.907286793050847 -0.962892627966102 -0.973954338305085 -0.937798124576271 -0.935176884915254 -0.932047450677966 -0.921733233050847 -0.953357615932203 -0.946639846949153 -0.917449417288136 -0.888872227966102 -0.959242165084746 -0.955008564237288
"WALKING" 1 -0.111148103547368 -0.260027902210526 -0.068102864 -0.947717226105263 -0.00416840617789474 -0.502699788526316 0.0849448173042105 -0.344266629473684 -0.0461309295021053 -0.404255452631579 -0.136971176556842 -0.219688645631579 -0.136971176556842 -0.219688645631579 -0.141428809031579 -0.0744717500625263 -0.160979552536842 -0.186978364526316 -0.298703679084211 -0.325324878894737 -0.331560117789474 -0.279686751494737 -0.468999224631579 -0.534713440421053 -0.255940940315789 -0.436562227473684 -0.128623450629474 -0.398032586842105 -0.0571194000343158 -0.103492403002105 -0.199252568986316 -0.321017953894737 -0.319308593778947 -0.381601911789474
"WALKING" 2 -0.105500357966102 -0.425257524915254 0.0847270871186441 -0.972072847627119 0.00789533706610169 -0.586090418983051 0.0828336633220339 -0.481085535084746 -0.0514939156830508 -0.435492677288136 -0.290407593728814 -0.422544169322034 -0.290407593728814 -0.422544169322034 -0.281424153881356 -0.164150985127119 -0.446549092881356 -0.553019916271186 -0.547911950338983 -0.557798151355932 -0.453806369830508 -0.455222146440678 -0.554956709661017 -0.615898188474576 -0.396659907457627 -0.559856635084746 -0.324289427932203 -0.577105211694915 -0.169064352813559 -0.164091969449153 -0.530704814745763 -0.651792839661017 -0.583249293389831 -0.558104554745763
"WALKING" 3 -0.112674859827586 -0.387411994310345 -0.138107866258621 -0.952091795 -0.00562264594827586 -0.52948611637931 0.0813485942827586 -0.476696411551724 -0.0503616100815517 -0.536664080344828 -0.254690333275862 -0.328428936551724 -0.254690333275862 -0.328428936551724 -0.280009317413793 -0.139916355325862 -0.466411754137931 -0.561510683275862 -0.566135217931034 -0.567371560862069 -0.412374074482759 -0.422998473965517 -0.514137255344828 -0.543529108103448 -0.418126217413793 -0.545896388103448 -0.290031535172414 -0.456373080862069 -0.186764516965517 -0.0898519904044828 -0.569755772241379 -0.632643292931034 -0.607751646034483 -0.549087007931034
"WALKING" 4 -0.11140306485 -0.586252806833333 0.127764112666667 -0.962968112 -0.000767679338333334 -0.7513913825 0.0805677161216667 -0.662608226 -0.0551166852766667 -0.640454132833333 -0.312050574166667 -0.527679103166667 -0.312050574166667 -0.527679103166667 -0.366700879833333 -0.316918956 -0.49779220106 -0.553116111166667 -0.6813040365 -0.7301463685 -0.631005470833333 -0.594198325666667 -0.728991595666667 -0.772359087333333 -0.601381129166667 -0.716458475166667 -0.450804558333333 -0.651172628166667 -0.318587811 -0.320458701 -0.609285588016667 -0.593937200833333 -0.724327420666667 -0.757768081166667
"WALKING" 5 -0.107741776464286 -0.45702143625 0.00247623628392857 -0.964580803928571 8.32159351785732e-05 -0.612895318571429 0.0815435495892857 -0.318700615178571 -0.0482679596035714 -0.157682543983929 -0.158338674394643 -0.377178733392857 -0.158338674394643 -0.377178733392857 -0.288333024071429 -0.282242276785714 -0.355933083571429 -0.492176823571429 -0.444532485357143 -0.48919974625 -0.490251090714286 -0.483059957321429 -0.590496615535714 -0.633429995714286 -0.213127031035714 -0.420367075178571 -0.304992488892857 -0.519636926071429 -0.269481661080357 -0.305685376071429 -0.484262828928571 -0.589741506785714 -0.548053574821429 -0.455665300892857
"WALKING" 6 -0.110303165877193 -0.504324207192982 0.0331888826842105 -0.957205025789474 -0.00738931200701754 -0.575777466491228 0.0838808799280702 -0.383139334736842 -0.0539597284210526 -0.166684422233333 -0.166840713631579 -0.266734167368421 -0.166840713631579 -0.266734167368421 -0.195117026052632 -0.0706029648421053 -0.281207841122807 -0.36560291677193 -0.321290483140351 -0.364708342315789 -0.498520164385965 -0.550474621754386 -0.541438616140351 -0.608624354210526 -0.203575458733333 -0.512209233508772 -0.201386607649123 -0.421683093508772 -0.055401423331579 -0.0964999702982456 -0.329681123368421 -0.510648322631579 -0.366500534122807 -0.408078906482456
"WALKING" 7 -0.110912234947368 0.159631283261403 -0.160846924029807 -0.952159770526316 -0.0210398551649123 -0.149488514397895 0.0641104602035088 -0.396013535263158 -0.0495713093294737 -0.458302971403509 -0.0978090439438596 -0.198554708385965 -0.0978090439438596 -0.198554708385965 -0.192948900438596 -0.027557329277193 -0.305959351403509 -0.19828316695614 -0.300022779964912 -0.0953401161070176 0.0385832252345614 0.133316828089298 -0.106490372892632 -0.190751539207018 -0.366733617894737 -0.463270018245614 -0.151243649578947 -0.351706780526316 -0.0384187298547368 -0.022138358 -0.192909765467895 -0.343894914947368 -0.155339855862632 -0.0841663774087719
"WALKING" 8 -0.107252090833333 -0.1420885318125 -0.186267836962021 -0.956640104791667 -0.000673798876875 -0.383200596479167 0.0509657915395833 -0.0754447842395833 -0.0522683965333333 -0.388446971666667 0.0516786278104167 -0.1804072826 0.0516786278104167 -0.1804072826 -0.0668322430433333 -0.184571053979167 -0.00310243820125 -0.238746703958333 -0.339129269583333 -0.502957255416667 -0.238634594791667 -0.158437341970833 -0.361563262083333 -0.4044825094375 -0.132902199479167 -0.1429742348125 -0.09521728274375 -0.360818978541667 -0.123834409766667 -0.276436130125 -0.301241848645833 -0.327459577895833 -0.473026230833333 -0.581240190833333
"WALKING" 9 -0.110820512307692 -0.0579636469030769 -0.115856121080385 -0.955523995576923 0.00414762740192308 -0.409764526153846 0.111629779896154 -0.265683521346154 -0.0633406620592308 -0.457881494038462 -0.0980840496143461 -0.37942877 -0.0980840496143461 -0.37942877 -0.203733615519231 -0.317113487115385 -0.294542266826923 -0.489725811538462 -0.510253995769231 -0.599866472692308 -0.250806259788462 -0.0337965256573077 -0.399541245192308 -0.419104362884615 -0.240222512134615 -0.342367223269231 -0.318801022711538 -0.513891953269231 -0.316870715576923 -0.322337536730769 -0.513797480384615 -0.562714528653846 -0.602581618269231 -0.624351923653846
"WALKING" 10 -0.109057512132075 -0.395645072075472 0.0549276242264151 -0.957862728301887 -0.0162953195396226 -0.511662905849057 0.0986695731160377 -0.174524868603774 -0.0611262928849057 -0.329079492641509 -0.127400912069811 -0.185602396067925 -0.127400912069811 -0.185602396067925 -0.132624992298283 0.037608338009434 -0.156458730358491 -0.402025135660377 -0.440363636603774 -0.501027916603774 -0.41218272245283 -0.435304215660377 -0.464020508867925 -0.558512650188679 -0.108530029881132 -0.273292866226415 -0.0930237422792453 -0.370471943962264 0.0205189516981132 0.0502087634986792 -0.412616909622642 -0.499759796981132 -0.515065335849057 -0.517675799056604
"WALKING" 11 -0.106096304033898 -0.530626311355932 0.134053215101695 -0.960852684067797 -0.013364827779661 -0.720654731186441 0.0843744495507542 -0.434178202542373 -0.0342677451 -0.551079942542373 -0.288323472033898 -0.487735915084746 -0.288323472033898 -0.487735915084746 -0.402333202033898 -0.403141284745763 -0.421801673559322 -0.558362783220339 -0.63073270559322 -0.753671416101695 -0.616402910169492 -0.523093394915254 -0.69259387220339 -0.747564612033898 -0.398293336610169 -0.498554639491525 -0.458514062542373 -0.584455992033898 -0.395116134237288 -0.41744681559322 -0.610222628813559 -0.59974543779661 -0.751914457457627 -0.773574064745763
"WALKING" 12 -0.10316110632 -0.4106060626 -0.03608428788 -0.9502762272 0.005025870328 -0.512276838 0.0999739123004 -0.35017028664 -0.0467338151926 -0.4806421996 -0.102204550448 -0.23697286882 -0.102204550448 -0.23697286882 -0.144064922688 -0.02028505044 -0.35593036512 -0.4132083408 -0.5174937754 -0.5488904506 -0.4223253002 -0.4521466944 -0.4913861728 -0.5314863218 -0.31728248436 -0.4222565212 -0.153116002784 -0.4088962994 -0.029912425338 -0.013953908696 -0.442503784 -0.4948022154 -0.5611764414 -0.5649340126
"WALKING" 13 -0.111431456192982 -0.220503537026316 -0.131299718666667 -0.948637587719298 0.00597249011754386 -0.374633172105263 0.0784205641252632 -0.363369948070175 -0.0636693233473684 -0.341765824491228 -0.135643867842105 -0.292546377017544 -0.135643867842105 -0.292546377017544 -0.133205034736842 -0.131788528797719 -0.218669558421053 -0.253240071964912 -0.303508210175439 -0.322118379807018 -0.246851507561404 -0.269896395250877 -0.342263716894737 -0.406173351578947 -0.276607954736842 -0.455333900526316 -0.23460086645614 -0.438388953157895 -0.15211150075614 -0.113591923723684 -0.267472373877193 -0.379951835438597 -0.338527133789474 -0.349285611070175
"WALKING" 14 -0.106756369135593 0.0518841040022034 -0.422495268474576 -0.947516969830508 0.0199723036949153 -0.472791088644068 0.0513222717627119 -0.12609080020339 -0.0388825919508475 -0.497187687966102 -0.144404671779661 -0.36380562779661 -0.144404671779661 -0.36380562779661 -0.377293155084746 -0.439746918474576 -0.137208741864407 -0.201401930542373 -0.519895046779661 -0.606103313898305 -0.177366434042373 0.0854892136933898 -0.415899179152542 -0.528889535084746 -0.212925759152542 -0.180232949016949 -0.373516771016949 -0.457490009491525 -0.431591453389831 -0.453426008983051 -0.311386449661017 -0.265504551525424 -0.591036936101695 -0.65567766220339
"WALKING" 15 -0.107621819518519 -0.518932634814815 0.0757356734814815 -0.95805876537037 0.000658706162574074 -0.686268420555556 0.0842484921022222 -0.48653265537037 -0.0510976492333333 -0.591668608148148 -0.186514650759259 -0.323878324074074 -0.186514650759259 -0.323878324074074 -0.320129322962963 -0.310071425166667 -0.243711124444444 -0.425798469148148 -0.543979500555556 -0.63778595537037 -0.554942138148148 -0.537026414814815 -0.648905254074074 -0.723051140740741 -0.461464065555556 -0.543997593703704 -0.275156242062037 -0.458344792407407 -0.289753952407407 -0.342411927851852 -0.489166383703704 -0.481750218518519 -0.645075178148148 -0.654010147222222
"WALKING" 16 -0.108804049803922 -0.159799790235294 -0.217351194313725 -0.961387254313726 0.00360803282352941 -0.44025821745098 0.0818650735686274 -0.365489530588235 -0.0532986670705882 -0.571264779411765 -0.258766694117647 -0.47180926745098 -0.258766694117647 -0.47180926745098 -0.363144483529412 -0.403386563921569 -0.485931932745098 -0.665078404313725 -0.671541834117647 -0.722808438431373 -0.244363048235294 -0.180501317941176 -0.422332394117647 -0.45663628254902 -0.432885310980392 -0.403219791372549 -0.410463241960784 -0.592150985098039 -0.378278490588235 -0.441447754509804 -0.669228540784314 -0.721137001568627 -0.72068229 -0.745726853921569
"WALKING" 17 -0.109792122032787 -0.265824489180328 -0.190265949622951 -0.956903248196721 0.0243753334442623 -0.534303311639344 0.0757132656704918 -0.386044435409836 -0.0513807166754098 -0.524422887377049 -0.151151487704918 -0.461837866885246 -0.151151487704918 -0.461837866885246 -0.301093269180328 -0.275672786229508 -0.335009836885246 -0.522494763606557 -0.517167440655738 -0.53970849147541 -0.382832802295082 -0.262391594918033 -0.523427055737705 -0.543872996229508 -0.398809217540984 -0.438768699508197 -0.429380043442623 -0.565162507704918 -0.335938891803279 -0.211231860180328 -0.518618058688525 -0.615320077704918 -0.582711859672131 -0.520385479180328
"WALKING" 18 -0.104218315464286 -0.428348061071429 -0.0609313415892857 -0.97248384875 0.010685091 -0.633325860714286 0.0944718394625 -0.511417204821429 -0.0502631568175 -0.663259579285714 -0.287908078035714 -0.460346465357143 -0.287908078035714 -0.460346465357143 -0.379269262142857 -0.42541866125 -0.500471147857143 -0.60851009125 -0.636485896964286 -0.726591779107143 -0.48977105125 -0.439861578035714 -0.601147246785714 -0.664327149285714 -0.538152344821429 -0.54840977125 -0.424386734107143 -0.565563056964286 -0.41403775125 -0.444453486071429 -0.620331394285714 -0.668908146607143 -0.710596311071429 -0.769408385535714
"WALKING" 19 -0.122736673192308 -0.13947794235 -0.0898428797307692 -0.929187930961539 -0.0327528722288462 -0.179390497475 0.0798106981923077 -0.104202986482692 -0.0603091962115385 -0.213494065344231 0.0648173438653846 -0.0993927171359615 0.0648173438653846 -0.0993927171359615 0.109450990201923 0.0356558788076923 0.100045071430769 -0.0218463165461538 -0.164699977592308 -0.271487480103846 -0.104423357596154 -0.233872331063462 -0.129367902596154 -0.227829841936346 -0.01050470716 -0.220271190807692 0.0322272296217308 -0.324793406057692 0.0730179928688462 -0.0222869586038462 -0.0952460452365385 -0.141598402309615 -0.262442822846154 -0.336148733
"WALKING" 20 -0.113539477098039 -0.228734217372549 -0.035130214 -0.953850439607843 0.00634457223529412 -0.387664584313725 0.0851359929294118 -0.165748467372549 -0.0549273707529412 -0.22704432732549 0.039402280578902 -0.156930391921569 0.039402280578902 -0.156930391921569 -0.0429359302764706 0.0210765716843137 0.0686275147882353 -0.0367853189588235 -0.194893253196078 -0.149864146847059 -0.272213861705882 -0.26649772672549 -0.34599447627451 -0.427690451960784 -0.108892495684314 -0.264957205764706 -0.00353341793921569 -0.389934004313725 0.0545269493972549 -0.0310650270227451 -0.0520065599062745 -0.196210236058824 -0.180365335498431 -0.171975765239216
"WALKING" 21 -0.104319332403846 -0.16868872575 -0.220947960192308 -0.974939388076923 -0.0101813421307692 -0.425142604807692 0.0983715930038462 -0.311875599423077 -0.0621192104076923 -0.494927657115385 -0.123455661519231 -0.299709752173077 -0.123455661519231 -0.299709752173077 -0.148138991523077 -0.0838487968942308 -0.284775644807692 -0.408304434423077 -0.426930725 -0.450369988846154 -0.300309066730769 -0.164961027194231 -0.405700157884615 -0.443563412692308 -0.283262474865385 -0.385505359038462 -0.251266388923077 -0.438149791153846 -0.144009889665385 -0.0186734409634615 -0.409516081153846 -0.512249343076923 -0.4995972025 -0.429323466346154
"WALKING" 22 -0.107112510934783 -0.213351968804348 0.0233780056086957 -0.955147847391304 0.00443691445434783 -0.313155902608696 0.0775266594847826 -0.151439515130435 -0.0569812455608696 -0.234278150891304 0.0722419121669565 -0.161591787478261 0.0722419121669565 -0.161591787478261 0.02291996735 0.111532924945652 -0.210608043717391 -0.390775683913043 -0.461999528913043 -0.503106312391304 -0.25521651373913 -0.253643608304348 -0.281973435652174 -0.343195610652174 -0.083501182326087 -0.253173876956522 -0.0241584964891304 -0.381399308043478 0.0659727285 0.158286745226087 -0.438378722826087 -0.464019127391304 -0.553946121521739 -0.476405270434783
"WALKING" 23 -0.113382994084746 0.164220685383051 -0.160763360338983 -0.932981341864407 -0.00190810641525424 -0.0293115056033898 0.10770045065339 -0.209634887972881 -0.0903002524369492 -0.374456768135593 -0.0988770198220339 -0.209989354570847 -0.0988770198220339 -0.209989354570847 -0.0670819655881356 -0.0268194363050847 -0.0120968259523729 0.163346451623729 0.0115305410508475 0.250173204117966 0.0814081078542373 0.1161434407 -0.0572021324745763 -0.00623647528983051 -0.194970369294915 -0.287820868152542 -0.0942606311677966 -0.407577515762712 -0.0180705701559322 -0.0457372334118644 0.185078207383051 -0.061476584759322 0.146618569064407 0.287834616098305
"WALKING" 24 -0.110595952913793 -0.288840016206897 -0.140910029827586 -0.962822966551724 -0.0116401387758621 -0.491189466034483 0.0972006320344828 -0.396154003275862 -0.0739835516362069 -0.557968202931034 -0.299983613965517 -0.48106401862069 -0.299983613965517 -0.48106401862069 -0.399722201034483 -0.409824562586207 -0.403064156896552 -0.563863212586207 -0.507824745862069 -0.556022765862069 -0.344493013448276 -0.314646918448276 -0.469920224310345 -0.511115619482759 -0.39144792137931 -0.453337858448276 -0.434618912068966 -0.590265845517241 -0.418641046896552 -0.40297998362069 -0.534509163793103 -0.668032801896552 -0.571594392068966 -0.567447731896552
"WALKING" 25 -0.108737636297297 -0.437133403243243 0.188416273486486 -0.944995731216216 -0.00335098680675676 -0.675601403648649 0.0867868736891892 -0.562775245405405 -0.0512696224225676 -0.659576163108108 -0.40528943 -0.565601466081081 -0.40528943 -0.565601466081081 -0.538291424594595 -0.542870062567568 -0.394362401351351 -0.489809386081081 -0.678466069054054 -0.757032544864865 -0.533563220540541 -0.430624587162162 -0.659286392837838 -0.690413386081081 -0.561322950945946 -0.603544209459459 -0.566060023108108 -0.632927475540541 -0.564591342162162 -0.51900424972973 -0.562733252702703 -0.529262243378378 -0.770300895540541 -0.75738578027027
"WALKING" 26 -0.108927011474576 -0.333486502542373 0.108738699508475 -0.966231561694915 -0.00618305784355932 -0.397483516101695 0.0851069247830508 -0.354549059491525 -0.0492240545355932 -0.485543001525424 -0.223399171830508 -0.421848313898305 -0.223399171830508 -0.421848313898305 -0.290758024915254 -0.279350754237288 -0.392092024067797 -0.538329286101695 -0.51239882559322 -0.603468672372881 -0.33953964559322 -0.384445322372881 -0.398673189830508 -0.396530418305085 -0.318516813050847 -0.426232090508475 -0.379836742711864 -0.537183967118644 -0.293358341186441 -0.268948465423729 -0.551927613050847 -0.60946621661017 -0.619461036101695 -0.612930343220339
"WALKING" 27 -0.112822289263158 -0.297318273508772 -0.126210937305263 -0.956593490526316 -0.020752327245614 -0.401188539824561 0.118267750196491 -0.250120409298246 -0.0650247552701754 -0.426346962631579 -0.238853875263158 -0.407355787017544 -0.238853875263158 -0.407355787017544 -0.230500549298246 -0.266138940350877 -0.396638753684211 -0.482452355789474 -0.562587199473684 -0.618718628596491 -0.312372595438596 -0.345515217192982 -0.382617091578947 -0.417957993859649 -0.318182379824561 -0.297847512280702 -0.327229405789474 -0.550392604912281 -0.259934013157895 -0.279732022017544 -0.519451704035088 -0.546888146491228 -0.623288199649123 -0.639242384210526
"WALKING" 28 -0.103714705396296 -0.300928395925926 -0.125912861222222 -0.944225031851852 -0.00762915201666667 -0.537470471666667 0.116065910925926 -0.242601384618519 -0.0593552479814815 -0.440927899259259 -0.1806660203 -0.39269402 -0.1806660203 -0.39269402 -0.299223359444444 -0.390449724259259 -0.310775945814815 -0.460511661296296 -0.546248758518519 -0.579861194259259 -0.356337638518519 -0.326046195925926 -0.498754491111111 -0.574579748518519 -0.255029045018519 -0.308243390425926 -0.352156841666667 -0.511573670555556 -0.360811456296296 -0.436273009814815 -0.514602424814815 -0.516811574074074 -0.595965103703704 -0.589071730555556
"WALKING" 29 -0.106632427301887 -0.242828038264151 0.0955792142264151 -0.945981437169811 0.00941547304716981 -0.461758009811321 0.0856852236188679 -0.430232441132075 -0.0392368986679245 -0.504130088679245 -0.0955213393716981 -0.262695063584906 -0.0955213393716981 -0.262695063584906 -0.240231677415094 -0.133036273622642 -0.28057326754717 -0.358814096603774 -0.506242118113208 -0.612222937169811 -0.279734839433962 -0.283348100981132 -0.394877826981132 -0.529034897169811 -0.397277495471698 -0.494117483018868 -0.235683305566038 -0.393257505471698 -0.108978206490566 -0.169506499226415 -0.416817853396226 -0.429156830566038 -0.628501115849057 -0.618667722641509
"WALKING" 30 -0.0986247068969231 -0.120476783907692 -0.00392556384476923 -0.943958420615385 -0.00739534236 -0.521351855076923 0.0839568239261538 -0.182569652430769 -0.0446007229941538 -0.476208796153846 -0.195140032969231 -0.359873411538462 -0.195140032969231 -0.359873411538462 -0.352111713846154 -0.353751020923077 -0.0229640797463077 -0.266845731292308 -0.472068729846154 -0.546977272307692 -0.309558882615385 -0.0931447617846154 -0.467030710153846 -0.575410267076923 -0.247350343692308 -0.237941473615385 -0.342363772923077 -0.469852794923077 -0.347180134692308 -0.366537416615385 -0.358344356 -0.331541740923077 -0.547621753230769 -0.578580044615385
"WALKING_DOWNSTAIRS" 1 -0.107566190908163 -0.230434213204082 -0.0621199585938775 -0.895939695102041 -0.0109719730183673 -0.345735032326531 0.0900850142030612 -0.124702454242857 -0.0270461061061224 -0.268761480242857 0.0271882914106122 0.0198843506265306 0.0271882914106122 0.0198843506265306 -0.0894474807979592 -0.0257877197081633 -0.0757412543673469 -0.225724368061224 -0.295463843346939 -0.306510645530612 -0.225574471693878 -0.297927894693878 -0.288334735714286 -0.401721464285714 -0.0318694271979592 -0.238443565306122 0.0965845343040816 -0.186530301073469 0.0262184949326531 -0.104052260726531 -0.185720285744898 -0.398350390122449 -0.281963359177551 -0.391919876612245
"WALKING_DOWNSTAIRS" 2 -0.116812942382979 -0.10283790806383 -0.0438890162723404 -0.931438313191489 -0.0209351677765957 -0.340122023191489 0.097173808906383 -0.279418388042553 -0.0710229816893617 -0.218266318606383 0.0899511204978723 0.215586334889362 0.0899511204978723 0.215586334889362 0.00565516335106383 0.22961718512766 -0.162188586930426 -0.274844110531915 -0.410872671489362 -0.343187875404255 -0.131290772 -0.162032894287234 -0.271498721106383 -0.408227423191489 -0.0874944736085106 -0.422987665106383 0.293424826591489 -0.0214787881723404 0.222247409576596 0.227480732542553 -0.320838543553191 -0.372576755361702 -0.380175306489362 -0.343698985425532
"WALKING_DOWNSTAIRS" 3 -0.116139842908163 -0.362240245489796 -0.102352758040816 -0.899943947755102 -0.00202727978142857 -0.571735243061224 0.123826738353061 -0.44230776755102 -0.0416193131122449 -0.374605412306122 -0.0628126118283674 -0.0411340078469388 -0.0628126118283674 -0.0411340078469388 -0.205239246653061 -0.0926324494530612 -0.215294501244898 -0.245794699346939 -0.508567577142857 -0.583919211020408 -0.404452414285714 -0.389723034061224 -0.529059450612245 -0.613525074285714 -0.302866461179592 -0.548164313265306 0.0289413195612245 -0.233849422120408 -0.049477977322449 -0.159102288018367 -0.332376629371429 -0.322440827020408 -0.576277199387755 -0.624910820612245
"WALKING_DOWNSTAIRS" 4 -0.1067775246 -0.479185977111111 0.148714808888889 -0.937753794444444 -0.00729137766444444 -0.626646986888889 0.05926394948 -0.498480800444444 -0.0492836435688889 -0.325780073711111 -0.0491616726733333 -0.0819559041111111 -0.0491616726733333 -0.0819559041111111 -0.228851413747333 -0.216858921977778 -0.3466062928 -0.3805726254 -0.592843014888889 -0.637079543555556 -0.494683451555556 -0.512694303111111 -0.583917371333333 -0.668867334444444 -0.318306481022222 -0.621658471333333 -0.01907433524 -0.263644030288889 -0.175295286557778 -0.280426776955556 -0.429213369555556 -0.457674088 -0.621752455777778 -0.685470931777778
"WALKING_DOWNSTAIRS" 5 -0.100319930659574 -0.325891435319149 0.0216777910246191 -0.927192732978723 0.0213397664446809 -0.52265163787234 0.0806559989574468 -0.227869042382979 -0.0399656935617021 -0.0344217467042553 0.211138853638298 0.205422375957447 0.211138853638298 0.205422375957447 -0.0637528559361702 -0.0292570509829787 -0.218029835319149 -0.360678305253192 -0.39719562106383 -0.450303212340426 -0.374740089574468 -0.353397850212766 -0.491979946170213 -0.551178075319149 -0.034175027916383 -0.374705187021277 0.155742168808511 0.0428533623276596 0.00918394264170213 -0.089735699787234 -0.349338414731915 -0.484141274255319 -0.453697247021277 -0.487128422553191
